Date,TOTALDEMAND,Population,MinTemp,MaxTemp,SolarExp,wk_end,public_holiday,covid,year,month,day,Demand_GWh
2017-10-06,236718.56,6357405,10.1,15.0,16.8,0,0,0,2017,10,6,236.71856
2017-10-07,203949.19,6357405,7.2,23.7,17.3,1,0,0,2017,10,7,203.94919000000002
2017-10-08,194107.09000000005,6357405,11.1,25.3,19.5,1,0,0,2017,10,8,194.10709000000006
2017-10-09,222864.72999999998,6357405,14.0,18.7,16.7,0,0,0,2017,10,9,222.86472999999998
2017-10-10,233112.85,6357405,8.0,18.8,23.6,0,0,0,2017,10,10,233.11285
2017-10-11,228267.07999999993,6357405,9.8,25.6,7.5,0,0,0,2017,10,11,228.26707999999994
2017-10-12,227915.47000000003,6357405,10.5,19.2,15.6,0,0,0,2017,10,12,227.91547000000003
2017-10-13,234097.45,6357405,13.1,16.7,12.5,0,0,0,2017,10,13,234.09745
2017-10-14,204074.33000000002,6357405,8.2,16.1,23.6,1,0,0,2017,10,14,204.07433
2017-10-15,196217.63000000003,6357405,6.8,17.6,24.5,1,0,0,2017,10,15,196.21763000000004
2017-10-16,231814.79000000004,6357405,11.3,28.6,23.8,0,0,0,2017,10,16,231.81479000000004
2017-10-17,234940.43999999994,6357405,12.8,30.2,24.9,0,0,0,2017,10,17,234.94043999999994
2017-10-18,242174.19999999995,6357405,14.5,30.9,25.1,0,0,0,2017,10,18,242.17419999999996
2017-10-19,236402.35,6357405,21.7,25.6,9.8,0,0,0,2017,10,19,236.40235
2017-10-20,216825.33000000005,6357405,11.3,16.2,24.0,0,0,0,2017,10,20,216.82533000000004
2017-10-21,204391.95000000004,6357405,11.0,15.4,12.8,1,0,0,2017,10,21,204.39195000000004
2017-10-22,201142.07999999993,6357405,11.1,16.0,13.0,1,0,0,2017,10,22,201.14207999999994
2017-10-23,231098.86999999997,6357405,11.9,19.0,21.8,0,0,0,2017,10,23,231.09886999999998
2017-10-24,236020.62,6357405,12.1,20.5,18.7,0,0,0,2017,10,24,236.02062
2017-10-25,231626.05999999994,6357405,13.3,18.5,12.5,0,0,0,2017,10,25,231.62605999999994
2017-10-26,234666.89,6357405,12.9,16.8,12.2,0,0,0,2017,10,26,234.66689000000002
2017-10-27,225266.53000000003,6357405,10.3,27.4,26.1,0,0,0,2017,10,27,225.26653000000002
2017-10-28,201492.83999999994,6357405,15.0,21.4,16.8,1,0,0,2017,10,28,201.49283999999994
2017-10-29,184365.91,6357405,11.5,28.6,27.1,1,0,0,2017,10,29,184.36591
2017-10-30,224455.30000000008,6357405,8.8,17.0,17.0,0,0,0,2017,10,30,224.45530000000008
2017-10-31,232358.94000000003,6357405,8.1,16.4,24.8,0,0,0,2017,10,31,232.35894000000002
2017-11-01,233264.17999999996,6357405,11.9,18.0,14.2,0,0,0,2017,11,1,233.26417999999995
2017-11-02,240941.57000000004,6357405,11.3,17.4,17.0,0,0,0,2017,11,2,240.94157000000004
2017-11-03,226903.98999999996,6357405,9.4,16.6,20.5,0,0,0,2017,11,3,226.90398999999996
2017-11-04,203221.62999999995,6357405,8.3,15.8,24.6,1,0,0,2017,11,4,203.22162999999995
2017-11-05,190736.33000000002,6357405,6.4,17.6,24.1,1,0,0,2017,11,5,190.73633
2017-11-06,209265.58,6357405,10.9,16.1,18.9,0,0,0,2017,11,6,209.26558
2017-11-07,201184.59,6357405,10.0,15.8,18.8,0,1,0,2017,11,7,201.18459
2017-11-08,223476.97,6357405,12.1,16.9,25.4,0,0,0,2017,11,8,223.47697
2017-11-09,227079.87,6357405,8.7,21.8,28.8,0,0,0,2017,11,9,227.07987
2017-11-10,230312.88999999996,6357405,12.1,27.2,23.7,0,0,0,2017,11,10,230.31288999999995
2017-11-11,208388.68999999997,6357405,14.8,24.7,28.8,1,0,0,2017,11,11,208.38868999999997
2017-11-12,197548.46999999994,6357405,13.2,23.3,25.0,1,0,0,2017,11,12,197.54846999999995
2017-11-13,251591.68000000005,6357405,13.7,33.0,29.5,0,0,0,2017,11,13,251.59168000000005
2017-11-14,270841.63999999996,6357405,18.2,33.9,29.5,0,0,0,2017,11,14,270.84164
2017-11-15,260770.09999999998,6357405,21.5,31.4,16.9,0,0,0,2017,11,15,260.77009999999996
2017-11-16,233431.93000000002,6357405,18.1,21.3,4.8,0,0,0,2017,11,16,233.43193000000002
2017-11-17,235595.24000000008,6357405,16.4,26.8,22.9,0,0,0,2017,11,17,235.59524000000008
2017-11-18,213460.42,6357405,16.1,28.1,20.1,1,0,0,2017,11,18,213.46042
2017-11-19,202513.56,6357405,15.1,29.3,27.5,1,0,0,2017,11,19,202.51355999999998
2017-11-20,257316.53999999995,6357405,16.6,30.8,28.6,0,0,0,2017,11,20,257.31654
2017-11-21,274302.99,6357405,17.8,32.9,29.5,0,0,0,2017,11,21,274.30298999999997
2017-11-22,277764.5,6357405,18.7,32.6,30.6,0,0,0,2017,11,22,277.7645
2017-11-23,270324.23000000004,6357405,16.2,31.9,18.9,0,0,0,2017,11,23,270.32423000000006
2017-11-24,267902.58,6357405,18.6,30.7,13.8,0,0,0,2017,11,24,267.90258
2017-11-25,242439.18999999997,6357405,19.3,32.5,17.0,1,0,0,2017,11,25,242.43918999999997
2017-11-26,217435.75,6357405,19.4,28.3,18.5,1,0,0,2017,11,26,217.43575
2017-11-27,230858.01,6357405,16.5,21.2,20.5,0,0,0,2017,11,27,230.85801
2017-11-28,259596.93999999992,6357405,13.7,31.0,31.1,0,0,0,2017,11,28,259.5969399999999
2017-11-29,303461.8999999999,6357405,18.5,35.8,28.3,0,0,0,2017,11,29,303.4618999999999
2017-11-30,309264.67000000004,6357405,22.5,34.9,23.1,0,0,0,2017,11,30,309.26467
2017-12-01,250283.79999999996,6387081,21.5,23.5,1.6,0,0,0,2017,12,1,250.28379999999996
2017-12-02,198468.43999999997,6387081,14.7,16.4,0.7,1,0,0,2017,12,2,198.46844
2017-12-03,184975.40999999997,6387081,11.5,17.1,14.4,1,0,0,2017,12,3,184.97540999999998
2017-12-04,223251.96000000002,6387081,12.4,17.5,7.9,0,0,0,2017,12,4,223.25196000000003
2017-12-05,226127.34999999998,6387081,10.8,22.8,22.9,0,0,0,2017,12,5,226.12734999999998
2017-12-06,230766.26,6387081,13.6,21.3,23.6,0,0,0,2017,12,6,230.76626000000002
2017-12-07,231473.93999999997,6387081,11.6,21.9,19.8,0,0,0,2017,12,7,231.47393999999997
2017-12-08,219136.93999999997,6387081,11.4,18.7,28.5,0,0,0,2017,12,8,219.13693999999998
2017-12-09,198669.60000000003,6387081,12.7,23.0,19.2,1,0,0,2017,12,9,198.66960000000003
2017-12-10,195430.02000000002,6387081,14.5,22.2,31.4,1,0,0,2017,12,10,195.43002
2017-12-11,229360.37,6387081,16.4,20.7,26.3,0,0,0,2017,12,11,229.36037
2017-12-12,243890.35000000003,6387081,15.8,26.4,31.3,0,0,0,2017,12,12,243.89035000000004
2017-12-13,293866.19,6387081,15.8,37.6,32.0,0,0,0,2017,12,13,293.86619
2017-12-14,258561.62000000002,6387081,20.5,23.1,21.7,0,0,0,2017,12,14,258.56162
2017-12-15,241642.10999999993,6387081,14.1,26.4,32.1,0,0,0,2017,12,15,241.64210999999992
2017-12-16,220308.72000000006,6387081,13.8,24.6,31.0,1,0,0,2017,12,16,220.30872000000005
2017-12-17,214425.68000000002,6387081,15.7,24.5,30.5,1,0,0,2017,12,17,214.42568000000003
2017-12-18,277899.35,6387081,17.1,33.0,22.1,0,0,0,2017,12,18,277.89934999999997
2017-12-19,285740.79000000004,6387081,19.7,37.4,12.1,0,0,0,2017,12,19,285.74079000000006
2017-12-20,229833.97999999992,6387081,15.8,24.5,19.0,0,0,0,2017,12,20,229.8339799999999
2017-12-21,228925.06000000006,6387081,12.3,23.7,31.9,0,0,0,2017,12,21,228.92506000000006
2017-12-22,232857.58000000005,6387081,13.6,27.7,26.6,0,0,0,2017,12,22,232.85758000000004
2017-12-23,218728.02,6387081,14.7,30.2,21.2,1,0,0,2017,12,23,218.72802
2017-12-24,185712.45999999993,6387081,15.8,19.4,25.7,1,0,0,2017,12,24,185.71245999999994
2017-12-25,170188.74999999997,6387081,15.1,21.4,29.0,0,1,0,2017,12,25,170.18874999999997
2017-12-26,197277.71,6387081,12.5,30.5,31.9,0,1,0,2017,12,26,197.27770999999998
2017-12-27,257507.50999999998,6387081,17.3,34.5,30.6,0,0,0,2017,12,27,257.50750999999997
2017-12-28,261398.30999999994,6387081,24.0,32.8,13.5,0,0,0,2017,12,28,261.3983099999999
2017-12-29,231144.09,6387081,18.6,24.4,9.3,0,0,0,2017,12,29,231.14409
2017-12-30,192717.95,6387081,15.6,21.3,13.6,1,0,0,2017,12,30,192.71795
2017-12-31,191400.96,6387081,12.0,25.7,31.7,1,0,0,2017,12,31,191.40096
2018-01-01,191919.36999999997,6387081,16.6,25.3,31.4,0,1,0,2018,1,1,191.91936999999996
2018-01-02,210555.70000000004,6387081,16.4,21.8,29.7,0,0,0,2018,1,2,210.55570000000003
2018-01-03,212747.65000000005,6387081,14.6,21.0,27.2,0,0,0,2018,1,3,212.74765000000005
2018-01-04,226675.36999999994,6387081,14.1,23.6,31.8,0,0,0,2018,1,4,226.67536999999993
2018-01-05,246495.47,6387081,14.7,30.7,31.7,0,0,0,2018,1,5,246.49547
2018-01-06,267411.69,6387081,18.8,41.7,31.5,1,0,0,2018,1,6,267.41169
2018-01-07,214285.63000000003,6387081,18.7,21.8,11.0,1,0,0,2018,1,7,214.28563000000003
2018-01-08,237664.14,6387081,17.3,21.9,17.5,0,0,0,2018,1,8,237.66414
2018-01-09,222722.0999999999,6387081,15.7,22.5,30.0,0,0,0,2018,1,9,222.7220999999999
2018-01-10,233060.08,6387081,13.6,25.6,23.5,0,0,0,2018,1,10,233.06008
2018-01-11,279215.80999999994,6387081,15.5,34.5,28.6,0,0,0,2018,1,11,279.2158099999999
2018-01-12,264045.73999999993,6387081,20.4,30.0,1.7,0,0,0,2018,1,12,264.0457399999999
2018-01-13,197954.1,6387081,16.0,20.9,10.7,1,0,0,2018,1,13,197.9541
2018-01-14,184043.36000000004,6387081,12.7,19.5,27.5,1,0,0,2018,1,14,184.04336000000004
2018-01-15,218778.19,6387081,14.6,20.9,21.1,0,0,0,2018,1,15,218.77819
2018-01-16,232148.06,6387081,12.9,26.9,31.1,0,0,0,2018,1,16,232.14806
2018-01-17,258572.7300000001,6387081,12.4,30.3,30.9,0,0,0,2018,1,17,258.5727300000001
2018-01-18,309296.13000000006,6387081,16.6,40.0,30.8,0,0,0,2018,1,18,309.29613000000006
2018-01-19,330141.19,6387081,22.5,40.3,30.6,0,0,0,2018,1,19,330.14119
2018-01-20,249650.04999999996,6387081,20.3,24.6,20.2,1,0,0,2018,1,20,249.65004999999996
2018-01-21,254610.39999999994,6387081,21.0,28.2,14.9,1,0,0,2018,1,21,254.61039999999994
2018-01-22,275910.85000000003,6387081,20.5,23.9,27.3,0,0,0,2018,1,22,275.91085000000004
2018-01-23,256628.93999999994,6387081,18.0,23.6,28.3,0,0,0,2018,1,23,256.62893999999994
2018-01-24,257799.53000000006,6387081,14.8,23.3,27.5,0,0,0,2018,1,24,257.79953000000006
2018-01-25,278490.42,6387081,17.1,26.6,28.1,0,0,0,2018,1,25,278.49042
2018-01-26,257198.92000000007,6387081,19.4,28.4,19.9,0,1,0,2018,1,26,257.19892000000004
2018-01-27,278229.17000000004,6387081,21.2,33.2,27.5,1,0,0,2018,1,27,278.22917000000007
2018-01-28,318873.38000000006,6387081,22.7,38.1,28.5,1,0,0,2018,1,28,318.87338000000005
2018-01-29,320875.13000000006,6387081,27.8,33.5,7.3,0,0,0,2018,1,29,320.87513000000007
2018-01-30,230479.13999999998,6387081,15.6,21.0,14.1,0,0,0,2018,1,30,230.47913999999997
2018-01-31,217048.36000000002,6387081,14.6,19.1,19.6,0,0,0,2018,1,31,217.04836
2018-02-01,219898.41999999998,6387081,12.1,22.5,28.9,0,0,0,2018,2,1,219.89842
2018-02-02,225892.68000000008,6387081,13.4,22.1,28.4,0,0,0,2018,2,2,225.89268000000007
2018-02-03,209894.65,6387081,15.8,28.1,26.7,1,0,0,2018,2,3,209.89464999999998
2018-02-04,212131.86999999997,6387081,14.7,25.7,28.5,1,0,0,2018,2,4,212.13186999999996
2018-02-05,252931.92000000004,6387081,17.0,25.7,24.0,0,0,0,2018,2,5,252.93192000000005
2018-02-06,275079.45,6387081,17.7,29.9,27.6,0,0,0,2018,2,6,275.07945
2018-02-07,318614.63,6387081,18.7,37.4,27.1,0,0,0,2018,2,7,318.61463
2018-02-08,298946.0199999999,6387081,20.6,27.5,15.8,0,0,0,2018,2,8,298.9460199999999
2018-02-09,274203.74000000005,6387081,20.4,24.9,17.2,0,0,0,2018,2,9,274.20374000000004
2018-02-10,236227.6,6387081,18.7,30.3,6.6,1,0,0,2018,2,10,236.2276
2018-02-11,200880.58,6387081,15.5,21.2,18.5,1,0,0,2018,2,11,200.88057999999998
2018-02-12,232418.25999999998,6387081,16.3,23.6,22.2,0,0,0,2018,2,12,232.41825999999998
2018-02-13,249765.43000000008,6387081,13.6,29.0,26.0,0,0,0,2018,2,13,249.7654300000001
2018-02-14,230539.00000000003,6387081,17.5,23.3,22.8,0,0,0,2018,2,14,230.53900000000002
2018-02-15,234520.48999999993,6387081,13.5,24.2,18.4,0,0,0,2018,2,15,234.52048999999994
2018-02-16,229472.71000000002,6387081,15.7,22.2,24.8,0,0,0,2018,2,16,229.47271000000003
2018-02-17,211599.87000000002,6387081,12.4,25.3,24.1,1,0,0,2018,2,17,211.59987000000004
2018-02-18,210171.02999999997,6387081,13.6,24.0,20.5,1,0,0,2018,2,18,210.17102999999997
2018-02-19,226232.85,6387081,17.6,25.4,20.9,0,0,0,2018,2,19,226.23285
2018-02-20,240070.77000000005,6387081,14.1,29.5,25.5,0,0,0,2018,2,20,240.07077000000004
2018-02-21,248962.83000000002,6387081,16.0,29.3,16.0,0,0,0,2018,2,21,248.96283000000003
2018-02-22,267214.13,6387081,20.3,31.0,16.8,0,0,0,2018,2,22,267.21413
2018-02-23,272656.69,6387081,21.2,33.5,13.4,0,0,0,2018,2,23,272.65669
2018-02-24,238452.86999999997,6387081,22.7,31.6,4.8,1,0,0,2018,2,24,238.45286999999996
2018-02-25,192610.13999999996,6387081,16.2,19.8,10.0,1,0,0,2018,2,25,192.61013999999994
2018-02-26,235904.72999999998,6387081,14.3,26.5,24.3,0,0,0,2018,2,26,235.90472999999997
2018-02-27,255788.57000000007,6387081,14.9,31.3,24.0,0,0,0,2018,2,27,255.78857000000008
2018-02-28,246800.34,6387081,20.0,30.9,19.6,0,0,0,2018,2,28,246.80034
2018-03-01,234692.51999999996,6432655,16.2,20.5,17.7,0,0,0,2018,3,1,234.69251999999997
2018-03-02,239920.66000000003,6432655,14.5,22.8,19.6,0,0,0,2018,3,2,239.92066000000003
2018-03-03,222192.6099999999,6432655,13.9,32.7,21.8,1,0,0,2018,3,3,222.1926099999999
2018-03-04,202668.39999999997,6432655,15.8,21.0,22.2,1,0,0,2018,3,4,202.66839999999996
2018-03-05,225054.57,6432655,14.9,21.1,16.6,0,0,0,2018,3,5,225.05457
2018-03-06,227701.62000000002,6432655,12.5,27.6,22.6,0,0,0,2018,3,6,227.70162000000002
2018-03-07,245434.99999999994,6432655,14.4,28.5,22.4,0,0,0,2018,3,7,245.43499999999995
2018-03-08,257465.18000000002,6432655,14.9,30.5,22.1,0,0,0,2018,3,8,257.46518000000003
2018-03-09,255610.97000000003,6432655,14.6,28.8,21.9,0,0,0,2018,3,9,255.61097000000004
2018-03-10,240797.77000000002,6432655,14.3,35.1,21.6,1,0,0,2018,3,10,240.79777
2018-03-11,208972.36000000002,6432655,17.0,22.8,14.3,1,0,0,2018,3,11,208.97236
2018-03-12,195084.61999999997,6432655,16.7,20.9,10.2,0,1,0,2018,3,12,195.08461999999997
2018-03-13,225327.25,6432655,14.6,20.5,18.8,0,0,0,2018,3,13,225.32725
2018-03-14,228390.69999999995,6432655,12.8,21.3,17.7,0,0,0,2018,3,14,228.39069999999995
2018-03-15,232090.54,6432655,15.3,20.8,13.9,0,0,0,2018,3,15,232.09054
2018-03-16,232568.69,6432655,12.5,24.4,15.0,0,0,0,2018,3,16,232.56869
2018-03-17,221430.24000000005,6432655,15.4,32.0,15.1,1,0,0,2018,3,17,221.43024000000005
2018-03-18,194525.41000000003,6432655,22.6,23.1,13.4,1,0,0,2018,3,18,194.52541000000002
2018-03-19,223235.89000000004,6432655,13.2,28.0,17.8,0,0,0,2018,3,19,223.23589000000004
2018-03-20,221588.52,6432655,15.4,19.2,9.5,0,0,0,2018,3,20,221.58852
2018-03-21,222508.63,6432655,11.2,25.1,18.3,0,0,0,2018,3,21,222.50863
2018-03-22,230041.01,6432655,12.3,28.1,19.0,0,0,0,2018,3,22,230.04101
2018-03-23,238596.65,6432655,15.2,29.4,18.8,0,0,0,2018,3,23,238.59664999999998
2018-03-24,224625.38999999996,6432655,20.2,24.2,5.4,1,0,0,2018,3,24,224.62538999999995
2018-03-25,197837.03,6432655,17.8,25.4,11.6,1,0,0,2018,3,25,197.83703
2018-03-26,224976.43000000002,6432655,10.7,18.5,11.9,0,0,0,2018,3,26,224.97643000000002
2018-03-27,233618.73000000004,6432655,9.6,22.6,14.0,0,0,0,2018,3,27,233.61873000000003
2018-03-28,235488.00999999995,6432655,11.3,30.3,17.8,0,0,0,2018,3,28,235.48800999999995
2018-03-29,232914.52000000002,6432655,16.5,21.8,14.2,0,0,0,2018,3,29,232.91452
2018-03-30,194140.69,6432655,12.2,23.3,14.3,0,1,0,2018,3,30,194.14069
2018-03-31,199375.27999999997,6432655,13.2,22.4,16.7,1,1,0,2018,3,31,199.37527999999998
2018-04-01,197634.06,6432655,13.0,27.7,11.0,1,1,0,2018,4,1,197.63406
2018-04-02,196516.49999999997,6432655,14.9,20.9,14.4,0,1,0,2018,4,2,196.51649999999998
2018-04-03,226763.06000000003,6432655,13.4,19.8,13.9,0,0,0,2018,4,3,226.76306000000002
2018-04-04,231949.21999999997,6432655,13.3,20.6,16.6,0,0,0,2018,4,4,231.94921999999997
2018-04-05,235103.38999999998,6432655,13.3,18.7,9.0,0,0,0,2018,4,5,235.10339
2018-04-06,231958.14,6432655,13.8,21.2,14.8,0,0,0,2018,4,6,231.95814000000001
2018-04-07,211876.94999999998,6432655,9.8,21.6,16.0,1,0,0,2018,4,7,211.87695
2018-04-08,201142.33000000002,6432655,11.8,29.9,14.7,1,0,0,2018,4,8,201.14233000000002
2018-04-09,237405.85000000003,6432655,15.9,25.7,13.6,0,0,0,2018,4,9,237.40585000000004
2018-04-10,244846.02000000005,6432655,14.8,28.8,5.9,0,0,0,2018,4,10,244.84602000000004
2018-04-11,243889.98999999996,6432655,18.1,27.3,10.9,0,0,0,2018,4,11,243.88998999999995
2018-04-12,239753.26000000004,6432655,15.9,26.5,7.4,0,0,0,2018,4,12,239.75326000000004
2018-04-13,227219.52,6432655,11.9,25.9,14.4,0,0,0,2018,4,13,227.21952
2018-04-14,210270.61,6432655,13.5,16.1,3.1,1,0,0,2018,4,14,210.27060999999998
2018-04-15,208246.78000000006,6432655,9.7,19.1,4.9,1,0,0,2018,4,15,208.24678000000006
2018-04-16,231389.27999999997,6432655,13.1,21.0,7.1,0,0,0,2018,4,16,231.38927999999996
2018-04-17,242185.70999999996,6432655,13.2,16.6,8.9,0,0,0,2018,4,17,242.18570999999997
2018-04-18,241569.74999999997,6432655,6.2,19.4,14.2,0,0,0,2018,4,18,241.56974999999997
2018-04-19,240897.87,6432655,11.0,22.3,13.0,0,0,0,2018,4,19,240.89786999999998
2018-04-20,236648.18,6432655,8.9,20.2,13.7,0,0,0,2018,4,20,236.64818
2018-04-21,214958.51999999993,6432655,11.9,22.8,11.3,1,0,0,2018,4,21,214.95851999999994
2018-04-22,207324.09999999998,6432655,11.2,20.4,12.6,1,0,0,2018,4,22,207.3241
2018-04-23,235599.94000000003,6432655,11.9,26.9,13.0,0,0,0,2018,4,23,235.59994000000003
2018-04-24,235285.29,6432655,13.7,24.6,5.2,0,0,0,2018,4,24,235.28529
2018-04-25,213309.90999999997,6432655,15.7,20.1,7.7,0,1,0,2018,4,25,213.30990999999997
2018-04-26,235235.02,6432655,11.9,17.5,7.9,0,0,0,2018,4,26,235.23502
2018-04-27,238158.93000000002,6432655,11.6,17.8,8.8,0,0,0,2018,4,27,238.15893000000003
2018-04-28,217226.75999999992,6432655,7.7,18.3,11.7,1,0,0,2018,4,28,217.22675999999993
2018-04-29,210555.43000000002,6432655,10.5,18.0,9.6,1,0,0,2018,4,29,210.55543000000003
2018-04-30,243103.37,6432655,8.8,19.6,12.3,0,0,0,2018,4,30,243.10336999999998
2018-05-01,245284.4699999999,6432655,7.2,23.4,12.3,0,0,0,2018,5,1,245.2844699999999
2018-05-02,237433.19000000003,6432655,10.2,23.2,7.2,0,0,0,2018,5,2,237.43319000000002
2018-05-03,234715.67,6432655,14.5,24.4,4.4,0,0,0,2018,5,3,234.71567000000002
2018-05-04,233740.92000000004,6432655,11.5,17.2,7.8,0,0,0,2018,5,4,233.74092000000005
2018-05-05,213785.99,6432655,12.1,21.6,6.5,1,0,0,2018,5,5,213.78599
2018-05-06,211680.78000000003,6432655,9.9,21.7,11.0,1,0,0,2018,5,6,211.68078000000003
2018-05-07,236509.10999999996,6432655,12.0,19.5,6.2,0,0,0,2018,5,7,236.50910999999996
2018-05-08,245753.73,6432655,13.4,17.9,10.6,0,0,0,2018,5,8,245.75373000000002
2018-05-09,245442.92000000004,6432655,8.0,18.4,7.5,0,0,0,2018,5,9,245.44292000000004
2018-05-10,257037.00999999992,6432655,9.0,12.8,8.5,0,0,0,2018,5,10,257.0370099999999
2018-05-11,266934.74,6432655,7.4,15.1,3.7,0,0,0,2018,5,11,266.93474
2018-05-12,222547.50999999992,6432655,11.0,16.9,9.0,1,0,0,2018,5,12,222.54750999999993
2018-05-13,217459.42000000004,6432655,13.0,16.2,10.8,1,0,0,2018,5,13,217.45942000000005
2018-05-14,259771.91000000003,6432655,6.8,15.9,8.2,0,0,0,2018,5,14,259.77191000000005
2018-05-15,263801.04,6432655,8.9,14.6,4.6,0,0,0,2018,5,15,263.80104
2018-05-16,266798.46,6432655,9.4,14.3,7.6,0,0,0,2018,5,16,266.79846000000003
2018-05-17,263514.31,6432655,11.7,15.0,6.9,0,0,0,2018,5,17,263.51431
2018-05-18,254707.14999999994,6432655,12.3,17.7,8.0,0,0,0,2018,5,18,254.70714999999993
2018-05-19,238524.28999999998,6432655,10.6,15.5,6.5,1,0,0,2018,5,19,238.52428999999998
2018-05-20,224698.52000000002,6432655,11.8,16.2,1.7,1,0,0,2018,5,20,224.69852000000003
2018-05-21,248093.60999999996,6432655,12.6,16.7,5.0,0,0,0,2018,5,21,248.09360999999996
2018-05-22,253845.99,6432655,13.0,17.0,3.6,0,0,0,2018,5,22,253.84599
2018-05-23,258705.66000000003,6432655,11.8,15.3,6.5,0,0,0,2018,5,23,258.70566
2018-05-24,259107.87999999998,6432655,12.9,16.1,5.1,0,0,0,2018,5,24,259.10787999999997
2018-05-25,255915.13999999993,6432655,9.4,14.9,9.5,0,0,0,2018,5,25,255.91513999999992
2018-05-26,230768.16999999995,6432655,5.2,20.5,9.9,1,0,0,2018,5,26,230.76816999999994
2018-05-27,212089.02000000002,6432655,7.3,20.7,8.0,1,0,0,2018,5,27,212.08902
2018-05-28,238720.53000000003,6432655,12.9,20.5,6.0,0,0,0,2018,5,28,238.72053000000002
2018-05-29,246285.52000000002,6432655,13.7,17.9,8.1,0,0,0,2018,5,29,246.28552000000002
2018-05-30,255661.24000000002,6432655,7.7,15.1,7.9,0,0,0,2018,5,30,255.66124000000002
2018-05-31,262319.8900000001,6432655,9.6,14.8,7.6,0,0,0,2018,5,31,262.3198900000001
2018-06-01,271728.13,6462019,4.1,13.3,9.6,0,0,0,2018,6,1,271.72813
2018-06-02,246452.15000000005,6462019,3.5,13.6,9.6,1,0,0,2018,6,2,246.45215000000005
2018-06-03,242355.17,6462019,4.3,13.8,8.5,1,0,0,2018,6,3,242.35517000000002
2018-06-04,270770.82,6462019,4.5,14.4,9.3,0,0,0,2018,6,4,270.77082
2018-06-05,265950.26,6462019,7.5,15.0,8.8,0,0,0,2018,6,5,265.95026
2018-06-06,264076.85,6462019,5.6,19.1,9.4,0,0,0,2018,6,6,264.07685
2018-06-07,257155.25999999992,6462019,7.7,17.8,5.7,0,0,0,2018,6,7,257.15525999999994
2018-06-08,259820.03,6462019,12.4,13.6,3.3,0,0,0,2018,6,8,259.82003
2018-06-09,240464.39,6462019,11.3,15.6,8.0,1,0,0,2018,6,9,240.46439
2018-06-10,234075.7300000001,6462019,4.1,15.3,9.3,1,0,0,2018,6,10,234.0757300000001
2018-06-11,226841.97000000006,6462019,5.3,17.6,8.9,0,1,0,2018,6,11,226.84197000000006
2018-06-12,254522.58999999997,6462019,7.9,16.6,6.7,0,0,0,2018,6,12,254.52258999999998
2018-06-13,263149.21,6462019,9.5,14.1,7.1,0,0,0,2018,6,13,263.14921000000004
2018-06-14,261088.97000000003,6462019,8.6,14.5,7.8,0,0,0,2018,6,14,261.08897
2018-06-15,266018.02,6462019,9.6,14.0,4.4,0,0,0,2018,6,15,266.01802000000004
2018-06-16,248702.46999999994,6462019,6.9,13.1,7.1,1,0,0,2018,6,16,248.70246999999995
2018-06-17,241571.19000000003,6462019,8.0,13.1,5.1,1,0,0,2018,6,17,241.57119000000003
2018-06-18,277037.47,6462019,9.5,12.0,5.9,0,0,0,2018,6,18,277.03747
2018-06-19,287660.24,6462019,3.0,14.5,9.0,0,0,0,2018,6,19,287.66024
2018-06-20,282611.76000000007,6462019,4.3,15.3,8.0,0,0,0,2018,6,20,282.61176000000006
2018-06-21,287084.0399999999,6462019,4.0,15.1,9.1,0,0,0,2018,6,21,287.0840399999999
2018-06-22,280592.80000000005,6462019,4.3,15.0,8.5,0,0,0,2018,6,22,280.59280000000007
2018-06-23,264330.85,6462019,6.0,12.8,3.9,1,0,0,2018,6,23,264.33085
2018-06-24,251701.16000000006,6462019,9.0,13.1,5.7,1,0,0,2018,6,24,251.70116000000007
2018-06-25,283945.43,6462019,8.4,12.6,7.8,0,0,0,2018,6,25,283.94543
2018-06-26,285684.8,6462019,8.4,14.1,6.6,0,0,0,2018,6,26,285.6848
2018-06-27,296200.26,6462019,4.8,11.2,6.0,0,0,0,2018,6,27,296.20026
2018-06-28,300890.94000000006,6462019,5.3,10.6,5.2,0,0,0,2018,6,28,300.89094000000006
2018-06-29,278376.95999999996,6462019,6.1,12.5,6.1,0,0,0,2018,6,29,278.37695999999994
2018-06-30,250788.85,6462019,9.4,14.2,4.9,1,0,0,2018,6,30,250.78885
2018-07-01,248626.13999999996,6462019,3.5,14.7,8.8,1,0,0,2018,7,1,248.62613999999996
2018-07-02,281426.51000000007,6462019,2.4,14.6,9.4,0,0,0,2018,7,2,281.42651000000006
2018-07-03,271518.55000000005,6462019,4.1,14.3,6.7,0,0,0,2018,7,3,271.51855000000006
2018-07-04,257161.94999999998,6462019,10.4,17.1,6.0,0,0,0,2018,7,4,257.16195
2018-07-05,251723.2000000001,6462019,12.7,18.7,2.8,0,0,0,2018,7,5,251.7232000000001
2018-07-06,248485.04,6462019,12.5,15.2,8.3,0,0,0,2018,7,6,248.48504
2018-07-07,239434.87000000002,6462019,9.6,12.9,6.5,1,0,0,2018,7,7,239.43487000000002
2018-07-08,229124.43000000008,6462019,9.3,13.9,6.2,1,0,0,2018,7,8,229.12443000000007
2018-07-09,267748.95000000007,6462019,10.1,13.8,8.1,0,0,0,2018,7,9,267.7489500000001
2018-07-10,280685.98999999993,6462019,9.3,11.5,5.4,0,0,0,2018,7,10,280.68598999999995
